pass,candidate,log10_EI,log10_Cb,EI,Cb,objective,invalid,fig8_001_loss,fig8_002_loss,fig8vertical_001_loss,osc_001_loss,osc_002_loss
1,24,-3.194930893312155,-5.0,0.0006383650573291895,1e-05,0.00013506074901670218,False,7.120266673155129e-05,0.0002929187030531466,6.231613224372268e-05,0.00018455252575222403,6.431373185478151e-05
1,25,-3.194930893312155,-4.6891298201349025,0.0006383650573291895,2.0458330010106935e-05,0.0001347021316178143,False,7.015487062744796e-05,0.000297838676488027,6.182535435073078e-05,0.0001804390485631302,6.325273716356605e-05
1,26,-3.194930893312155,-4.378259640269805,0.0006383650573291895,4.18543266802442e-05,0.00013656516966875643,False,6.829563790233806e-05,0.0003212325391359627,6.107454828452319e-05,0.00017061280959751457,6.161024066386744e-05
1,27,-3.194930893312155,-4.067389460404708,0.0006383650573291895,8.562696275752592e-05,0.00013317563571035862,False,6.57051132293418e-05,0.0003244265972170979,6.0110647609690204e-05,0.00015606147644575685,5.957434404990636e-05
1,28,-3.194930893312155,-3.7565192805396106,0.0006383650573291895,0.00017517846618565996,0.0001264360616914928,False,6.30590075161308e-05,0.0003174757875967771,5.910534309805371e-05,0.00013502524234354496,5.7514902437105775e-05
1,29,-3.194930893312155,-3.445649100674513,0.0006383650573291895,0.000358385887189059,0.00011829484719783068,False,6.0732232668669894e-05,0.0003065008786506951,5.7960409321822226e-05,0.00010943950474029407,5.684126153937541e-05
1,30,-3.194930893312155,-3.134778920809416,0.0006383650573291895,0.0007331976751078716,0.00010986558481818065,False,5.9969308495055884e-05,0.0002792312589008361,5.7758967159315944e-05,9.573223360348493e-05,5.663613774231635e-05
1,31,-3.194930893312155,-2.8239087409443187,0.0006383650573291895,0.0015000000000000005,9.484717884333804e-05,False,5.85235575272236e-05,0.00020880301599390805,5.777709520771168e-05,9.250923176296055e-05,5.662297553499229e-05
1,32,-3.026917856304201,-5.0,0.0009399010693196428,1e-05,0.0001367040240438655,False,6.636646867264062e-05,0.0003016797418240458,6.285146810114384e-05,0.00018855801317840815,6.406439206330106e-05
1,33,-3.026917856304201,-4.6891298201349025,0.0009399010693196428,2.0458330010106935e-05,0.0001345435157418251,False,6.591500277863815e-05,0.000297962105832994,6.219286296982318e-05,0.00018360957619734108,6.303799455054104e-05
1,34,-3.026917856304201,-4.378259640269805,0.0009399010693196428,4.18543266802442e-05,0.000130967513541691,False,6.51110676699318e-05,0.0002946009917650372,6.114449934102595e-05,0.00017250547534786165,6.147554813651368e-05
1,35,-3.026917856304201,-4.067389460404708,0.0009399010693196428,8.562696275752592e-05,0.00012626414536498487,False,6.370413029799238e-05,0.0002928597095888108,5.966313256067224e-05,0.00015588132373522967,5.921239426243119e-05
1,36,-3.026917856304201,-3.7565192805396106,0.0009399010693196428,0.00017517846618565996,0.00012127382069593295,False,6.203233351698145e-05,0.00029181427089497447,5.833133400301449e-05,0.00013719656271860003,5.699462053598836e-05
1,37,-3.026917856304201,-3.445649100674513,0.0009399010693196428,0.000358385887189059,0.00011577031546039507,False,6.026689879945479e-05,0.0002878138329833746,5.7266359362984076e-05,0.0001177562226075679,5.5748278100509197e-05
1,38,-3.026917856304201,-3.134778920809416,0.0009399010693196428,0.0007331976751078716,0.00010730251960922033,False,5.972941289655864e-05,0.00025596882915124297,5.682572373189032e-05,0.00010866052616620436,5.5328102462226525e-05
1,39,-3.026917856304201,-2.8239087409443187,0.0009399010693196428,0.0015000000000000005,9.390545164933428e-05,False,5.815885742777027e-05,0.00019394107221160084,5.726004746975377e-05,0.00010428351379232481,5.588379644905217e-05
1,40,-2.8589048192962463,-5.0,0.0013838696369194495,1e-05,0.00013910993584431708,False,6.14226155448705e-05,0.0003047486243303865,6.35431133559905e-05,0.00020224321633577347,6.359207327477634e-05
1,41,-2.8589048192962463,-4.6891298201349025,0.0013838696369194495,2.0458330010106935e-05,0.00013605839922092855,False,6.116370059316978e-05,0.00029753291164524853,6.288483564276248e-05,0.00019600270024966449,6.270783342188224e-05
1,42,-2.8589048192962463,-4.378259640269805,0.0013838696369194495,4.18543266802442e-05,0.00013085667160339653,False,6.081562241888605e-05,0.00028632927569560707,6.168962136143818e-05,0.0001842494821175933,6.119935278547928e-05
1,43,-2.8589048192962463,-4.067389460404708,0.0013838696369194495,8.562696275752592e-05,0.00012608058750629425,False,6.0311940615065396e-05,0.0002851953322533518,5.980785135761835e-05,0.0001660883572185412,5.899948155274615e-05
1,44,-2.8589048192962463,-3.7565192805396106,0.0013838696369194495,0.00017517846618565996,0.00011911401816178113,False,5.968530967948027e-05,0.00027122441679239273,5.7680932513903826e-05,0.00015056935080792755,5.6410055549349636e-05
1,45,-2.8589048192962463,-3.445649100674513,0.0013838696369194495,0.000358385887189059,0.00011188393546035513,False,5.9223420976195484e-05,0.0002536598185542971,5.604869147646241e-05,0.00013589825539384037,5.458953091874719e-05
1,46,-2.8589048192962463,-3.134778920809416,0.0013838696369194495,0.0007331976751078716,0.00010619899694574997,False,5.8845202147495e-05,0.0002356374607188627,5.540735583053902e-05,0.00012661702930927277,5.448791853268631e-05
1,47,-2.8589048192962463,-2.8239087409443187,0.0013838696369194495,0.0015000000000000005,9.817061072681099e-05,False,5.8596957387635484e-05,0.00020007799321319908,5.647662692354061e-05,0.00012054107355652377,5.516037344932556e-05
1,48,-2.6908917822882916,-5.0,0.0020375497320944966,1e-05,0.00013860517356079072,False,6.457650306401774e-05,0.00029040646040812135,6.089250746299513e-05,0.0002177123969886452,5.943798169028014e-05
1,49,-2.6908917822882916,-4.6891298201349025,0.0020375497320944966,2.0458330010106935e-05,0.00014085660222917795,False,6.354682409437373e-05,0.0003017802082467824,6.049541843822226e-05,0.00021964297047816217,5.881757169845514e-05
1,50,-2.6908917822882916,-4.378259640269805,0.0020375497320944966,4.18543266802442e-05,0.00013775653496850282,False,6.20820137555711e-05,0.00030242346110753715,5.99660852458328e-05,0.0002064970467472449,5.781403524451889e-05
1,51,-2.6908917822882916,-4.067389460404708,0.0020375497320944966,8.562696275752592e-05,0.00013164454139769077,False,6.024943650118075e-05,0.00029467479907907546,5.880177195649594e-05,0.00018790604372043163,5.659067028318532e-05
1,52,-2.6908917822882916,-3.7565192805396106,0.0020375497320944966,0.00017517846618565996,0.00013055966701358557,False,5.865455023013055e-05,0.00030462973518297076,5.666662400471978e-05,0.0001780499005690217,5.479753963300027e-05
1,53,-2.6908917822882916,-3.445649100674513,0.0020375497320944966,0.000358385887189059,0.00012719111691694707,False,5.7539818953955546e-05,0.0003046263591386378,5.491181218530983e-05,0.00016530498396605253,5.357254849513993e-05
1,54,-2.6908917822882916,-3.134778920809416,0.0020375497320944966,0.0007331976751078716,0.00011867618741234764,False,5.7684075727593154e-05,0.00027594645507633686,5.4510226618731394e-05,0.0001519377838121727,5.330241401679814e-05
1,55,-2.6908917822882916,-2.8239087409443187,0.0020375497320944966,0.0015000000000000005,0.00010661751730367541,False,5.785621760878712e-05,0.00021522617316804826,5.5474945838795975e-05,0.00015110975073184818,5.3420502808876336e-05
1,56,-2.5228787452803374,-5.0,0.003000000000000001,1e-05,0.00015095247363206,False,6.851839134469628e-05,0.00033110406366176903,5.3457817557500675e-05,0.0002468014135956764,5.488066381076351e-05
1,57,-2.5228787452803374,-4.6891298201349025,0.003000000000000001,2.0458330010106935e-05,0.00014880886010359973,False,6.775943620596081e-05,0.0003328370221424848,5.350223000277765e-05,0.00023544921714346856,5.4496391385328025e-05
1,58,-2.5228787452803374,-4.378259640269805,0.003000000000000001,4.18543266802442e-05,0.00014552861102856696,False,6.642342486884445e-05,0.00032558635575696826,5.348063859855756e-05,0.00022849450760986656,5.365811011870392e-05
1,59,-2.5228787452803374,-4.067389460404708,0.003000000000000001,8.562696275752592e-05,0.00014340647612698376,False,6.407866749214008e-05,0.00031926322844810784,5.346115358406678e-05,0.00022785247710999101,5.237679579295218e-05
1,60,-2.5228787452803374,-3.7565192805396106,0.003000000000000001,0.00017517846618565996,0.00014164726599119604,False,6.089057569624856e-05,0.00032006323453970253,5.3169809689279646e-05,0.00022284159786067903,5.1271057600388303e-05
1,61,-2.5228787452803374,-3.445649100674513,0.003000000000000001,0.000358385887189059,0.00013402618060354143,False,5.8345100114820525e-05,0.00029568898025900126,5.256299118627794e-05,0.00021260333596728742,5.093048821436241e-05
1,62,-2.5228787452803374,-3.134778920809416,0.003000000000000001,0.0007331976751078716,0.00012400768173392862,False,5.6711436627665535e-05,0.0002622982137836516,5.1722607167903334e-05,0.0001977952488232404,5.15108804393094e-05
1,63,-2.5228787452803374,-2.8239087409443187,0.003000000000000001,0.0015000000000000005,0.00010785314225358889,False,5.689194949809462e-05,0.0001971855090232566,5.309046173351817e-05,0.00017983559519052505,5.2262206736486405e-05
