time_s,p_cmd_x,p_cmd_y,p_cmd_z,v_cmd_x,v_cmd_y,v_cmd_z,a_cmd_x,a_cmd_y,a_cmd_z,yaw_cmd,omega_cmd_x,omega_cmd_y,omega_cmd_z
0.41999998688697815,0.25696054100990295,0.020888647064566612,1.4027345180511475,0.042010754346847534,0.22207729518413544,0.13245655596256256,-14.534082412719727,0.05566936731338501,2.0179262161254883,0.0,0.0,0.0,0.0
0.429999977350235,0.25667017698287964,0.023107189685106277,1.4041681289672852,-0.09845589101314545,0.22112992405891418,0.1550566703081131,-13.559248924255371,-0.24514342844486237,2.5020976066589355,0.0,0.0,0.0,0.0
0.4399999976158142,0.25502389669418335,0.025301218032836914,1.4058518409729004,-0.2291741967201233,0.21717442572116852,0.1824985146522522,-12.58441162109375,-0.5459572076797485,2.9862706661224365,0.0,0.0,0.0,0.0
0.44999998807907104,0.25211918354034424,0.027440650388598442,1.4078341722488403,-0.3501441478729248,0.21021078526973724,0.21478207409381866,-11.609579086303711,-0.8467699885368347,3.470442295074463,0.0,0.0,0.0,0.0
0.4599999785423279,0.24805350601673126,0.02949540689587593,1.4101636409759521,-0.4613657593727112,0.20023901760578156,0.2519073486328125,-10.634746551513672,-1.147582769393921,3.95461368560791,0.0,0.0,0.0,0.0
0.4699999988079071,0.24292436242103577,0.03143540397286415,1.412888526916504,-0.5628390908241272,0.18725913763046265,0.2938743233680725,-9.659915924072266,-1.4483946561813354,4.438783645629883,0.0,0.0,0.0,0.0
0.47999998927116394,0.2368292212486267,0.03323056176304817,1.4160572290420532,-0.6545640826225281,0.17127113044261932,0.3406830132007599,-8.685083389282227,-1.7492073774337769,4.92295503616333,0.0,0.0,0.0,0.0
0.4899999797344208,0.22986558079719543,0.034850798547267914,1.4197182655334473,-0.7365407347679138,0.1522749960422516,0.39233341813087463,-7.710249423980713,-2.050020217895508,5.407126426696777,0.0,0.0,0.0,0.0
0.5,0.22211821377277374,0.03628092259168625,1.423909306526184,-0.8125773072242737,0.13473787903785706,0.4455980658531189,-7.497068881988525,-1.4574048519134521,5.245806694030762,0.0,0.0,0.0,0.0
0.5099999904632568,0.2136211395263672,0.037565309554338455,1.4286248683929443,-0.8864821195602417,0.12312689423561096,0.4972495436668396,-7.283892631530762,-0.8647924065589905,5.084486961364746,0.0,0.0,0.0,0.0
0.5199999809265137,0.20439568161964417,0.03876321390271187,1.4338488578796387,-0.9582551717758179,0.1174420416355133,0.5472878217697144,-7.070716381072998,-0.272178053855896,4.923166275024414,0.0,0.0,0.0,0.0
0.5299999713897705,0.19446314871311188,0.03993390128016472,1.4395651817321777,-1.0278964042663574,0.11768333613872528,0.5957129001617432,-6.857539653778076,0.32043635845184326,4.76184606552124,0.0,0.0,0.0,0.0
0.5399999618530273,0.18384486436843872,0.04113663360476494,1.4457577466964722,-1.09540593624115,0.12385077029466629,0.642524778842926,-6.644362926483154,0.913050651550293,4.600525379180908,0.0,0.0,0.0,0.0
0.550000011920929,0.1725621372461319,0.04243066906929016,1.452410340309143,-1.1607836484909058,0.13594435155391693,0.6877233982086182,-6.431185722351074,1.505666971206665,4.439204692840576,0.0,0.0,0.0,0.0
0.5600000023841858,0.1606362909078598,0.04387527331709862,1.459506869316101,-1.2240296602249146,0.1539640873670578,0.7313088178634644,-6.218008995056152,2.0982813835144043,4.277884006500244,0.0,0.0,0.0,0.0
0.5699999928474426,0.14809657633304596,0.04550987109541893,1.4670253992080688,-1.2827659845352173,0.17195966839790344,0.7715708017349243,-5.529258728027344,1.5008363723754883,3.7745120525360107,0.0,0.0,0.0,0.0
0.5799999833106995,0.1350039392709732,0.047294553369283676,1.474921464920044,-1.3346147537231445,0.183980792760849,0.806799054145813,-4.8405046463012695,0.9033873081207275,3.271137237548828,0.0,0.0,0.0,0.0
0.5899999737739563,0.12142724543809891,0.049169573932886124,1.4831446409225464,-1.3795760869979858,0.19002744555473328,0.8369935750961304,-4.151754856109619,0.305942177772522,2.7677652835845947,0.0,0.0,0.0,0.0
